AcresBurned,ArchiveYear,Counties,Fatalities,Injuries,Latitude,Longitude,Location,Name,Started,Extinguished,StructuresDamaged,StructuresDestroyed,MajorIncident,Duration_Days
28.0,2017,Modoc,,,41.4844,-120.36659,"4 miles east of Dorris Reservoir, east of Alturas",4-4 Fire,2017-08-30 11:38:00+00:00,2018-01-09 12:48:00+00:00,,,False,132.0
28.0,2017,Del Norte,,,41.93323,-124.19629,"in Tolowa Dunes State Park, 3 miles west of Smith River (Del Norte County)",Shore Fire,2017-06-26 21:30:00+00:00,2018-01-09 11:08:00+00:00,,,False,196.0
28.0,2017,Riverside,,,33.79925,-117.11659,Hansen Avenue and Nuevo Road in Nuevo,Nuevo Fire,2017-06-15 15:51:00+00:00,2018-01-09 10:33:00+00:00,,,False,207.0
27.0,2017,Modoc,,,41.64469,-120.31814,"off Highway 395 and County Road 118, 16 miles north of Alturas.",4-10 Fire,2017-08-30 14:50:00+00:00,2018-01-09 12:48:00+00:00,,,True,131.0
27.0,2017,Riverside,,,33.82165,-116.96079,Off Soboba Road in San Jacinto,Vernon Fire,2017-06-03 12:09:00+00:00,2018-01-09 10:24:00+00:00,,,False,219.0
26.0,2017,Yuba,,,39.03168,-121.40947,"Jasper lane and Levee road, 1 mile NE of Wheatland",Jasper Fire,2017-09-26 15:20:00+00:00,2018-01-09 13:25:00+00:00,,,False,104.0
26.0,2017,Riverside,,,33.71025,-117.31924,State Highway 74 near Trellis Lane,Trellis Fire,2017-06-18 16:03:00+00:00,2018-01-09 10:59:00+00:00,,,False,204.0
26.0,2017,Riverside,,,33.94788,-116.59719,"Fairview Road & Old Morongo Road, west of Desert Hot Springs ",Fairview Fire,2017-06-01 16:12:00+00:00,2018-01-09 10:23:00+00:00,,,False,221.0
25.0,2017,San Diego,,,33.18716,-116.50897,"at Wilson Road, east of San Felipe",Wilson Fire,2017-10-15 14:05:00+00:00,2018-01-09 13:40:00+00:00,,,False,85.0
25.0,2017,San Luis Obispo,,,35.76343,-121.04445,"Lynch Canyon Rd & Lakeview Rd, northwest of Lake Nacimiento",Cove Fire,2017-09-23 15:40:00+00:00,2018-01-09 13:23:00+00:00,,,False,107.0
25.0,2017,San Diego,,,32.59252,-116.61609,1 mile west of Tecate Port Of Entry in Potrero,Border 9 Fire,2017-09-07 15:41:00+00:00,2018-01-09 13:19:00+00:00,,,False,123.0
25.0,2017,Shasta,,,40.71923,-122.02525,"Oak Run Road and Hopper Lane, Oak Run",Hopper Fire,2017-09-01 11:21:00+00:00,2018-01-09 12:49:00+00:00,,,False,130.0
25.0,2017,San Diego,,,32.7789,-116.8516,"off Sloane Canyon Road at Dehesa Road, east of El Cajon",Sloane Fire,2017-06-27 09:38:00+00:00,2018-01-09 11:09:00+00:00,,,False,196.0
25.0,2017,Madera,,,37.02081,-119.95136,"Road 400 and Road 33, 7 miles east of Madera ",Road Fire,2017-06-18 14:04:00+00:00,2018-01-09 10:35:00+00:00,,,False,204.0
25.0,2017,Los Angeles,,,34.29931,-118.37539,"I-5, North of Lake Hughes Rd, Community of Cataic ",5 Fire,2017-06-03 15:39:00+00:00,2018-01-09 10:24:00+00:00,,,False,219.0
25.0,2017,San Diego,,,32.679,-116.29296,"Off of Ribbonwood Road and Interstate 8, east of El Cajon",Ribbonwood Fire,2017-05-24 15:30:00+00:00,2018-01-09 10:10:00+00:00,,,False,229.0
23.0,2017,Riverside,,,33.50488,-117.02132,"De Portola Road east of Pauba Road, Temecula",Portola Fire,2017-10-10 14:57:00+00:00,2018-01-09 13:32:00+00:00,,,False,90.0
22.0,2017,Alameda,,,37.77982,-122.169,"Edwards Ave and Mountain Blvd, 6 miles southeast of Oakland ",Edwards Fire,2017-09-26 12:22:00+00:00,2018-01-09 13:25:00+00:00,,,False,105.0
22.0,2017,Calaveras,,,38.20176,-120.67848,"off Gold Strike Road and Cemetery Lane, San Andreas",Gold Fire,2017-07-05 16:56:00+00:00,2018-01-09 11:44:00+00:00,,,False,187.0
22.0,2017,Napa,,,38.68347,-122.2654,"Knoxville Rd and Eastside Rd, north end of Lake Berryessa ",Refuge Fire,2017-06-13 10:18:00+00:00,2018-01-09 10:31:00+00:00,,,True,210.0
21.0,2017,San Luis Obispo,,,35.41112,-120.00353,"Off Soda Lake Rd, Carrizo Plains area ",Soda Fire,2017-10-20 12:13:00+00:00,2018-01-09 13:42:00+00:00,,,False,81.0
21.0,2017,Lake,,,39.01748,-122.49327,"Off Hwy 20 and Mule Skinner Road, east of Clearlake ",Mule Fire,2017-09-05 14:55:00+00:00,2018-01-09 13:19:00+00:00,,,False,125.0
21.0,2017,Tulare,,,36.10858,-118.81979,"Globe Dr, Springville",Globe Fire,2017-07-05 08:24:00+00:00,2018-01-09 11:44:00+00:00,,,False,188.0
21.0,2017,Butte,,,39.364,-121.4143,"off of Hwy 99 & Schlaf Dr, east of Lake Oroville ",Highway Fire,2017-06-22 09:49:00+00:00,2018-01-09 11:00:00+00:00,,,False,201.0
21.0,2017,Shasta,,,0.0,0.0,"Platina Road, 12 Miles West of Ono",Platina Fire,2017-06-13 12:47:00+00:00,2018-01-09 10:32:00+00:00,,,False,209.0
21.0,2017,San Benito,,,36.35578,-120.99552,"Bitterwater Rd X Hwy 25, east of King City",Bitterwater Fire,2017-05-22 04:50:00+00:00,2018-01-09 10:07:00+00:00,,,False,232.0
20.0,2017,Humboldt,,,40.88516,-123.96844,"off of Blue Lake Blvd and Hwy 299,  east of Eureka ",Blue Fire,2017-10-08 16:40:00+00:00,2018-01-09 13:30:00+00:00,,,True,92.0
20.0,2017,Sonoma,,,38.51937,-123.24713,"Fort Ross Rd and Hwy 1, north of Jenner",Fort Fire,2017-10-07 20:00:00+00:00,2018-01-09 13:30:00+00:00,,,False,93.0
20.0,2017,Tehama,,,40.20077,-122.24731,"off Hwy 36W and Monroe St., West Red Bluff",36 Fire,2017-10-03 16:22:00+00:00,2018-01-09 13:29:00+00:00,,,False,97.0
20.0,2017,Tuolumne,,,37.65986,-120.31157,"Off Merced Falls Rd, northwest of Lake McClure ",Falls Fire,2017-08-01 16:33:00+00:00,2018-01-09 12:16:00+00:00,,,False,160.0
20.0,2017,San Bernardino,,,34.139,-117.199,"off Piedmont Drive and Seine Avenue, Highland",Seine Fire,2017-07-22 15:49:00+00:00,2018-01-09 12:03:00+00:00,,,False,170.0
20.0,2017,Mendocino,,,39.13207,-123.10227,"on Cow Mountain, west of Ukiah ",Range Fire,2017-07-17 12:37:00+00:00,2018-01-09 11:58:00+00:00,,,True,175.0
20.0,2017,Riverside,,,33.52584,-116.85226,"off Reed Valley Road, north of Wilson Valley Road, Community of Aguanga",Reed Fire,2017-06-13 17:21:00+00:00,2018-01-09 10:32:00+00:00,,,False,209.0
20.0,2017,Contra Costa,,,37.86549,-122.2102,"Hwy 24, Orinda  ",Fish Fire,2017-06-05 13:17:00+00:00,2018-01-09 10:26:00+00:00,,,False,217.0
20.0,2017,Kings,,,35.983,-119.91508,"off of Hwy 41 & I-5, south of Kettleman City",City Fire,2017-05-18 12:54:00+00:00,2018-01-09 10:04:00+00:00,,,False,235.0
20.0,2017,Monterey,,,35.77082,-120.92482,"Off Nacimiento Lake Drive and Bee Rock Rd., near Bradley",Nacimiento Fire,2017-05-14 12:00:00+00:00,2018-01-09 09:56:00+00:00,,,False,239.0
19.0,2017,Riverside,,,33.88994,-116.91023,"off Shirleon Road and Old Banning and Idyllwild Road, Banning area",Longhorn Fire,2017-12-13 15:27:00+00:00,2018-01-09 13:49:00+00:00,,,False,26.0
19.0,2017,Nevada,,,39.06414,-121.13737,"off Wolf Road and Garden Bar Rd, northwest of Higgins Corner",Garden Fire,2017-10-10 12:30:00+00:00,2018-01-09 13:33:00+00:00,,,False,91.0
19.0,2017,Riverside,,,33.797216,-117.124538,Nuevo Road and Montgomery Road,Nuevo Fire,2017-08-13 13:34:00+00:00,2018-01-09 12:38:00+00:00,,,False,148.0
19.0,2017,Humboldt,,,40.39799,-123.57562,"Swayback Ridge, 5 southwest of Mad River",Sway Fire,2017-08-01 10:23:00+00:00,2018-01-09 12:16:00+00:00,,,False,161.0
19.0,2017,Stanislaus,,,37.81827,-120.65764,10 miles east of Oakdale,Willms Fire,2017-07-18 22:39:00+00:00,2018-01-09 12:01:00+00:00,,,False,174.0
19.0,2017,Siskiyou,,,40.703775,-122.645079,off Campus Dr. and Moonlit Oaks Ave. in Yreka ,King Fire,2017-06-26 12:30:00+00:00,2018-01-09 11:08:00+00:00,,,True,196.0
19.0,2017,Kern,,,35.71704,-118.30601,"Fay Ranch Rd, northeast of Lake Isabella",Fay Fire,2017-05-01 12:44:00+00:00,2018-01-09 09:54:00+00:00,,,False,252.0
18.0,2017,Sonoma,,,38.26294,-122.71998,"Bodega Ave and Nosecchi Rd., east of Petaluma",Bodega Fire,2017-08-27 13:30:00+00:00,2018-01-09 12:45:00+00:00,,,False,134.0
18.0,2017,Butte,,,39.53944,-121.54722,"Off Lakeland Blvd & Feather River, east of Oroville ",Lakeland Fire,2017-07-04 15:45:00+00:00,2018-01-09 11:43:00+00:00,,,False,188.0
18.0,2017,Fresno,,,36.61332,-120.7109,off Panoche Rd. 4 miles W of I-5 (Fresno County). ,Panoche Fire,2017-05-28 16:16:00+00:00,2018-01-09 10:21:00+00:00,,,False,225.0
18.0,2017,Monterey,,,36.1727,-120.86682,"off of Hwy 198 and Pine Valley Road, southwest of King City",Pine Fire,2017-05-16 16:10:00+00:00,2018-01-09 09:58:00+00:00,,,False,237.0
17.0,2017,Mariposa,,,37.41231,-119.87465,"Ramblin Road and Mount Lilac Road, 4 miles south of Bootjack",Ramblin Fire,2017-10-03 11:44:00+00:00,2018-01-09 13:29:00+00:00,,,False,98.0
17.0,2017,Shasta,,,40.92602,-121.5935,HWY 299 just south of HWY 89 near Cassel,Corner Fire,2017-08-17 14:15:00+00:00,2018-01-09 12:42:00+00:00,,,True,144.0
17.0,2017,Shasta,,,40.69259,-122.17384,"Blue Sky Road, east of Bella Vista ",Sky Fire,2017-07-29 17:29:00+00:00,2018-01-09 12:12:00+00:00,,,False,163.0
17.0,2017,San Luis Obispo,,,35.556667,-120.474,"off of Rocky Creek Road and Old Abode Canyon Road, east of Atascadero",Rocky Fire,2017-05-20 13:11:00+00:00,2018-01-09 10:06:00+00:00,,,False,233.0
17.0,2017,Monterey,,,36.2771,-120.94328,"Lonoak Road and Airline Road, east of King City",Lonoak Fire,2017-05-17 15:18:00+00:00,2018-01-09 09:59:00+00:00,,,True,236.0
17.0,2017,Riverside,,,33.88466,-116.99229,"Highway 79, south of Dump Road, Beaumont",Canyon Fire,2017-05-14 12:51:00+00:00,2018-01-09 09:56:00+00:00,,,False,239.0
16.0,2017,Kern,,,35.188,-119.2877,4 miles south of Buttonwillow ,Elk Fire,2017-06-02 18:55:00+00:00,2018-01-09 10:23:00+00:00,,,False,220.0
16.0,2017,San Bernardino,,,34.04412,-116.55326,"Big Morongo Canyon Preserve, Morongo Valley",Matz Fire,2017-05-29 01:20:00+00:00,2018-01-09 10:22:00+00:00,,,False,225.0
16.0,2017,Fresno,,,36.96642,-119.58292,"off Millerton Rd. and Rusty Spur Ln., 10 miles N. of Clovis",Rusty Fire,2017-05-28 07:49:00+00:00,2018-01-09 10:17:00+00:00,,,False,226.0
15.0,2017,Tehama,,,39.87983,-122.5415,Round Valley Rd and Paskenta Rd in Paskenta ,Paskenta Fire ,2017-08-10 17:24:00+00:00,2018-01-09 12:31:00+00:00,,,False,151.0
15.0,2017,Nevada,,,39.16826,-120.95498,"Greenhorn Access Rd, Rollins Lake (Nevada Co)",Greenhorn Fire,2017-07-27 14:49:00+00:00,2018-01-09 12:06:00+00:00,,,False,165.0
15.0,2017,Modoc,,,41.45589,-120.56933,"County Road 60 and 54, Alturas",Centerville Fire,2017-07-17 13:38:00+00:00,2018-01-09 11:58:00+00:00,,,False,175.0
15.0,2017,Monterey,,,35.947,-120.87492,Alvarado Rd and Wunpost in the community of Bradley,Alvarado Fire,2017-06-28 09:30:00+00:00,2018-01-09 11:10:00+00:00,,,False,195.0
15.0,2017,Calaveras,,,38.19906,-120.83484,"off Hwy 26 and Hwy 12, 4 miles SW of Mokelumne Hill",Lombardi Fire,2017-05-28 15:30:00+00:00,2018-01-09 10:21:00+00:00,,,False,225.0
15.0,2017,Riverside,,,33.56777,-116.08003,Avenue 66 and Hwy 111 near community of Mecca,66 Fire,2017-04-13 02:30:00+00:00,2018-01-09 09:50:00+00:00,,,False,271.0
14.0,2017,Santa Barbara,,,34.71796,-120.27077,"off Drum Canyon Rd, south of Los Alamos",Drum Fire,2017-12-16 12:21:00+00:00,2018-01-09 13:49:00+00:00,,,False,24.0
14.0,2017,Santa Barbara,,,34.605358,-120.414875,"off the 3500 Block of Highway 1, south east of Lompoc",Coast Fire,2017-12-14 12:59:00+00:00,2018-01-09 13:49:00+00:00,,,False,26.0
14.0,2017,Butte,,,39.8629,-121.6268,"off Desabla Powerhouse Rd and Humbug Rd, Desabla",Desabla Fire,2017-07-02 13:43:00+00:00,2018-01-09 11:17:00+00:00,,,False,190.0
14.0,2017,Monterey,,,35.80375,-120.52508,"Hog Canyon Rd & Ranchita Canyon Rd, southeast of Parkfield",Hog Fire,2017-06-09 16:15:00+00:00,2018-01-09 10:29:00+00:00,,,False,213.0
14.0,2017,Riverside,,,33.97155,-117.44148,"Avenue Juan Diaz and Riverside Drive, Jurupa Valley",Moraga Fire,2017-05-18 17:25:00+00:00,2018-01-09 10:05:00+00:00,,,False,235.0
13.0,2017,Stanislaus,,,37.89532,-120.84748,off Milton Road and Sonora Road north of Woodward Reservoir Park,Milton Fire,2017-10-18 12:53:00+00:00,2018-01-09 13:41:00+00:00,,,False,83.0
13.0,2017,El Dorado,,,38.69775,-120.73757,"Woodland Court, Community of Oak Hill",Woodland Fire,2017-07-25 14:13:00+00:00,2018-01-09 12:06:00+00:00,,,False,167.0
13.0,2017,El Dorado,,,38.67474,-121.06088,"off Rosado Rd, El Dorado Hills ",Rosado Fire,2017-07-12 13:51:00+00:00,2018-01-09 11:53:00+00:00,,,False,180.0
13.0,2017,San Bernardino,,,34.304722,-117.3125,"Off Hwy 138 & Sawpit Canyon Rd, southwest of Silverwood Lake",Silver Fire,2017-07-04 13:15:00+00:00,2018-01-09 11:42:00+00:00,,,False,188.0
12.0,2017,Butte,,,39.44257,-121.60683,"off Pacific Heights Road, west of Palermo",Pacific Fire,2017-09-12 17:24:00+00:00,2018-01-09 13:21:00+00:00,,,False,118.0
12.0,2017,San Diego,,,0.0,0.0,"off of Dehesa Rd and Sloane Canyon Rd, Dehesa",Dehesa Fire,2017-06-04 11:04:00+00:00,2018-01-09 10:25:00+00:00,,,False,218.0
12.0,2017,San Luis Obispo,,,35.6879,-120.3317,"Off Lucy Brown Rd, in Shandon",Shandon Fire,2017-05-07 16:41:00+00:00,2018-01-09 09:55:00+00:00,,,False,246.0
12.0,2017,Riverside,,,33.7866,-117.5048,"Jameson Rd and Clay Canyon Dr., south of Corona",Jameson Fire,2017-04-30 19:43:00+00:00,2018-01-09 09:54:00+00:00,,,False,253.0
12.0,2017,Merced,,,37.21812,-121.07761,"Interstate 5 near Taglio Road, Gustine",Taglio Fire,1969-12-31 16:00:00+00:00,2018-01-09 10:05:00+00:00,,,False,17540.0
11.0,2017,Sonoma,,,38.70289,-122.90217,"Independence Lane, 2 miles south of Geyserville",Independence Fire,2017-07-31 23:17:00+00:00,2018-01-09 12:15:00+00:00,,,False,161.0
11.0,2017,Riverside,,,33.913089,-117.096233,"off Gilman Springs Rd and Alessandro Blvd., east of Moreno Valley",Lisa Fire,2017-07-02 13:04:00+00:00,2018-01-09 11:16:00+00:00,,,False,190.0
10.0,2017,Tehama,,,40.24789,-122.255,"off of Jelly Ferry Rd and I-5, north of Red Bluff",Freeway Fire,2017-10-08 12:15:00+00:00,2018-01-09 13:31:00+00:00,,,False,93.0
10.0,2017,Mariposa,,,37.76888,-120.15846,"Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville",Dexter Fire,2017-09-20 14:53:00+00:00,2018-01-09 13:23:00+00:00,,,False,110.0
10.0,2017,Fresno,,,37.10067,-119.32109,"Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake",Shaver Fire,2017-09-11 10:00:00+00:00,2018-01-09 13:19:00+00:00,,,False,120.0
10.0,2017,Amador,,,38.34421,-120.72274,"Butte Mountain road, 3 miles east of Jackson",Sandra Fire,2017-08-28 17:06:00+00:00,2018-01-09 12:46:00+00:00,,,False,133.0
10.0,2017,Los Angeles,,,34.23925,-117.85182,"off Hwy 39 & East Fork Ave, north of Azusa",Rincon Fire,2017-08-03 16:21:00+00:00,2018-01-09 12:18:00+00:00,,,False,158.0
10.0,2017,Nevada,,,39.36902,-120.97586,"off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City",Grizzly Fire,2017-07-21 16:50:00+00:00,2018-01-09 12:03:00+00:00,,,False,171.0
10.0,2017,Shasta,,,40.48972,-122.38619,"Canyon Road and China Gulch, Happy Valley",North Fire,2017-07-15 18:10:00+00:00,2018-01-09 11:56:00+00:00,,,True,177.0
10.0,2017,Riverside,,,33.77896,-117.24091,"West 7th Street and Park Avenue, Perris",Navajo Fire,2017-07-13 14:14:00+00:00,2018-01-09 11:54:00+00:00,,,False,179.0
10.0,2017,Butte,,,39.50475,-121.33785,"Off Rebie way and Forbestown Rd, south east of Lake Oroville",Rebie Fire,2017-07-12 13:55:00+00:00,2018-01-09 11:53:00+00:00,,,True,180.0
10.0,2017,Riverside,,,33.91806,-116.99321,"Bolo Court and David Mountain Road, south of Beaumont",Canyon Fire,2017-07-03 13:34:00+00:00,2018-01-09 11:41:00+00:00,,,False,189.0
10.0,2017,Nevada,,,39.08382,-121.06656,off Brewer Road and Conestoga Drive in Alta Sierra,Brewer Fire,2017-07-02 12:41:00+00:00,2018-01-09 11:16:00+00:00,,,False,190.0
10.0,2017,Riverside,,,33.90965,-116.9669,"Manzanita Park and Roadrunner Dr., near Beaumont",Lambs Fire,2017-06-18 12:28:00+00:00,2018-01-09 10:35:00+00:00,,,False,204.0
10.0,2017,Riverside,,,117.138741,33.939428,"off Gilman Springs Road, south of Hwy 60 in Gilman Springs",Springs Fire,2017-06-16 14:51:00+00:00,2018-01-09 10:34:00+00:00,,,False,206.0
10.0,2017,Kern,,,35.564124,-118.796513,"Pine Mountain Rd., 10 miles NE of Bakersfield",Pine Fire,2017-06-05 14:02:00+00:00,2018-01-09 10:27:00+00:00,,,False,217.0
10.0,2017,Riverside,,,33.87107,-116.88097,"Old Banning Idyllwild Road & Mount Edna Road, Banning",Shirleon Fire ,2017-06-04 16:48:00+00:00,2018-01-09 10:26:00+00:00,,,False,218.0
10.0,2017,Yuba,,,39.23205,-121.376,"off Hwy 20 and Escheman Ln, East of Brown",Twenty Fire,2017-05-29 15:31:00+00:00,2018-01-09 10:22:00+00:00,,,False,224.0
10.0,2017,Kern,,,34.87128,-118.35296,10 miles West of Rosamond,Champagne Fire,2017-05-28 10:59:00+00:00,2018-01-09 10:17:00+00:00,,,False,225.0
10.0,2017,Riverside,,,33.94673,-117.17773,Ironwood Avenue and Moreno Beach Drive,Moreno Fire,2017-05-23 13:13:00+00:00,2018-01-09 10:08:00+00:00,,,False,230.0
10.0,2017,Monterey,,,36.44141,-121.34695,"Highway 101 & Front Street, north of Soledad ",Soledad Fire,2017-04-24 12:06:00+00:00,2018-01-09 09:51:00+00:00,,,False,259.0
0.0,2017,Sonoma,,,38.36685,-122.64001,east of Rohnert Park,Pressley Fire (Central LNU Complex),2017-10-09 01:30:00+00:00,2018-01-09 13:34:00+00:00,,,True,92.0
0.0,2017,Napa,,,38.31802,-122.39052,"off Partrick Rd, west of Napa",Partrick Fire (Central LNU Complex),2017-10-08 23:48:00+00:00,2018-01-09 13:33:00+00:00,,,True,92.0
0.0,2017,Mariposa,,,37.73596,-119.78256,Hwy 120 and Big Oak Flat Road near Foresta,Rattlesnake Fire,2017-09-07 15:00:00+00:00,2018-01-09 13:19:00+00:00,,,False,123.0
0.0,2017,Siskiyou,,,41.702,-123.508,"Clear Creek Drainage, 7 miles southwest of Happy Camp (Siskiyou County)",Clear Complex (merged into Eclipse Complex),2017-07-25 12:45:00+00:00,2018-01-09 12:05:00+00:00,,,False,167.0
0.0,2017,Modoc,,,41.338,-120.304,Warner Mountain Ranger District on the Modoc National Forest,Warner Mountain Lightning,2017-07-23 00:00:00+00:00,2018-01-09 12:04:00+00:00,,,False,170.0
0.0,2017,Glenn,,,39.75425,-122.17657,"Stony Creek, Orland",Creek Fire,2017-07-19 17:30:00+00:00,2018-01-09 12:02:00+00:00,,,False,173.0
0.0,2017,Lassen,,,40.6361,-120.9643,"10 Miles west of Eagle Lake, Lassen National Forest",Antelope Fire,2017-07-06 13:00:00+00:00,2018-01-09 11:45:00+00:00,,,False,186.0
0.0,2017,Siskiyou,,,41.86609,-122.73031,"Off Hwy 96 & Dutch Creek Rd, east of Oak Knoll",Klamath Fire,2017-07-04 15:21:00+00:00,2018-01-09 11:43:00+00:00,,,False,188.0
0.0,2017,San Diego,,,33.43513,-117.58252,off Cristianitos Rd. and Talega Rd., Cristianitos Fire,2017-06-28 17:56:00+00:00,2018-01-09 11:10:00+00:00,,,False,194.0
0.0,2017,Siskiyou,,,41.841,-123.474,"14 miles west of Etna, California in the Marble Mountain Wilderness",Salmon-August Complex ,2017-06-25 17:00:00+00:00,2018-01-09 11:07:00+00:00,,,False,197.0
0.0,2017,Tulare,,,36.51912,-119.50606,"Hwy 201 & Rd 36, Community of Kings River",King Incident,2017-06-23 22:32:00+00:00,2018-01-09 11:01:00+00:00,,,False,199.0
0.0,2017,San Luis Obispo,,,35.85253,-120.80411,"off of San Antonio Drive and Hwy 101, Camp Roberts",Range Fire,2017-05-19 13:10:00+00:00,2018-01-09 10:05:00+00:00,,,False,234.0
0.0,2017,Butte,,,39.51158,-121.55633,"Oroville Dam, Canyon Dr. & Oroville Dam Rd, Oroville, CA 95966",Oroville Spillway ,2017-02-07 14:00:00+00:00,2018-01-09 09:24:00+00:00,,,True,335.0
410203.0,2018,Colusa,1.0,3.0,39.243283,-123.103367,"off Highway 20 near Potter Valley, northeast of Ukiah ",Ranch Fire (Mendocino Complex),2018-07-27 12:05:00+00:00,2019-01-04 09:33:00+00:00,,246.0,True,160.0
410203.0,2018,Glenn,1.0,3.0,39.243283,-123.103367,"off Highway 20 near Potter Valley, northeast of Ukiah ",Ranch Fire (Mendocino Complex),2018-07-27 12:05:00+00:00,2019-01-04 09:33:00+00:00,,246.0,True,160.0
410203.0,2018,Lake,1.0,3.0,39.243283,-123.103367,"off Highway 20 near Potter Valley, northeast of Ukiah ",Ranch Fire (Mendocino Complex),2018-07-27 12:05:00+00:00,2019-01-04 09:33:00+00:00,,246.0,True,160.0
410203.0,2018,Mendocino,1.0,3.0,39.243283,-123.103367,"off Highway 20 near Potter Valley, northeast of Ukiah ",Ranch Fire (Mendocino Complex),2018-07-27 12:05:00+00:00,2019-01-04 09:33:00+00:00,,246.0,True,160.0
229651.0,2018,Shasta,3.0,0.0,40.65428,-122.62357,"Hwy 299 and Carr Powerhouse Rd, Whiskeytown",Carr Fire,2018-07-23 13:15:00+00:00,2019-01-04 09:37:00+00:00,61.0,1614.0,True,164.0
229651.0,2018,Trinity,3.0,0.0,40.65428,-122.62357,"Hwy 299 and Carr Powerhouse Rd, Whiskeytown",Carr Fire,2018-07-23 13:15:00+00:00,2019-01-04 09:37:00+00:00,61.0,1614.0,True,164.0
153336.0,2018,Butte,85.0,3.0,39.8134,-121.4347,Pulga Road at Camp Creek Road near Jarbo Gap,Camp Fire,2018-11-08 06:33:00+00:00,2018-11-25 08:00:00+00:00,,18804.0,True,17.0
96949.0,2018,Los Angeles,3.0,0.0,34.235,-118.70128,"E Street and Alfa Road Rd, South of Simi Valley",Woolsey Fire,2018-11-08 14:24:00+00:00,2019-01-04 08:42:00+00:00,341.0,1643.0,True,56.0
96949.0,2018,Ventura,3.0,0.0,34.235,-118.70128,"E Street and Alfa Road Rd, South of Simi Valley",Woolsey Fire,2018-11-08 14:24:00+00:00,2019-01-04 08:42:00+00:00,341.0,1643.0,True,56.0
96901.0,2018,Mariposa,,,37.6549,-119.88581,"Highway 140 and Hite Cove, near El Portal",Ferguson Fire,2018-07-13 21:36:00+00:00,2019-01-04 09:48:00+00:00,,,False,174.0
90288.0,2018,Napa,,1.0,38.80583,-122.18183,east of Lake Berryessa,County Fire,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,,29.0,True,187.0
90288.0,2018,Yolo,,1.0,38.80583,-122.18183,east of Lake Berryessa,County Fire,2018-06-30 14:12:00+00:00,2019-01-04 09:57:00+00:00,,29.0,True,187.0
63311.0,2018,Shasta,,,40.9425,-122.43,"I-5 and Lamoine, 2 miles NW of Lakehead ",Delta Fire,2018-09-05 12:51:00+00:00,2019-01-04 09:07:00+00:00,,42.0,False,120.0
63311.0,2018,Trinity,,,40.9425,-122.43,"I-5 and Lamoine, 2 miles NW of Lakehead ",Delta Fire,2018-09-05 12:51:00+00:00,2019-01-04 09:07:00+00:00,,42.0,False,120.0
48920.0,2018,Colusa,,,39.04786,-123.11971,"Old River Rd, near Mile Marker Post 7.9, Hopland ",River Fire (Mendocino Complex),2018-07-27 13:01:00+00:00,2019-01-04 09:18:00+00:00,,35.0,True,160.0
48920.0,2018,Lake,,,39.04786,-123.11971,"Old River Rd, near Mile Marker Post 7.9, Hopland ",River Fire (Mendocino Complex),2018-07-27 13:01:00+00:00,2019-01-04 09:18:00+00:00,,35.0,True,160.0
48920.0,2018,Mendocino,,,39.04786,-123.11971,"Old River Rd, near Mile Marker Post 7.9, Hopland ",River Fire (Mendocino Complex),2018-07-27 13:01:00+00:00,2019-01-04 09:18:00+00:00,,35.0,True,160.0
46150.0,2018,Shasta,,,40.896,-122.219,"off Gilman and Moore Creek Campground, east of Lakehead ",Hirz Fire,2018-08-09 01:55:00+00:00,2019-01-04 09:21:00+00:00,,,True,148.0
39387.0,2018,Modoc,,,41.38544,-121.04386,"Big Canyon, 10 miles SW of Canby",Stone Fire,2018-08-15 18:05:00+00:00,2019-01-04 09:20:00+00:00,,,False,141.0
